Program,Site Name,Additional ID,Physical Type,Legal Status,Legal Status Date,Physical Site Status,RN,County,Region,Phys Addr Line 1,Phys Addr Line 2,Phys Addr City,Phys Addr State,Phys Addr Zip,Phys Addr Zip+4,Near Phys Loc Txt,Near Phys Loc City,Near Phys Loc State,Near Phys Loc Zip,Latitude,Longitude
MSW-NOI,TIMBER WELL TAKE IT,100015,5RR,ACKNOWLEDGED, 01/29/2004,ACTIVE,RN102938321,LUBBOCK,REGION 02 - LUBBOCK,2711 114TH ST, ,LUBBOCK,TX,79423,6011,SOUTHSIDE OF 114TH ST 25 MI W OF UNIVERSITY,LUBBOCK,TX,79423,33.61,-101.82
MSW-NOI,MATTHEWS BACKHOE PIT,100063,5RR,ACKNOWLEDGED, 07/12/2004,ACTIVE,RN101801090,LUBBOCK,REGION 02 - LUBBOCK,12311 HIGHWAY 87, ,LUBBOCK,TX,79423,6563,AT INTERSECTION HWY 87 AND 1585 GO EAST BOUND ON 1585 UNDER HWY 87 GO NORTH ON ACCESS ROAD OF HWY  1/8 OF A MILE TURN EAST GO 1/4 TURN NORTH AT OFFICE,LUBBOCK,TX,79423,33.47,-101.83
MSW-NOI,BURR PILE,100101,5RCX,ACKNOWLEDGED, 05/27/2005,ACTIVE,RN102198025,LUBBOCK,REGION 02 - LUBBOCK,3126 E SLATON RD, ,SLATON,TX,79364,    ,3126 EAST SLATON ROAD,SLATON,TX,79364,0.00,0.00
MSW-NOI,LOKEY EARTH MOVING,100235,5RR,ACKNOWLEDGED, 10/30/2009,ACTIVE,RN110588936,LUBBOCK,REGION 02 - LUBBOCK,3402 COUNTY ROAD 1200, ,LUBBOCK,TX,79407,6741, ,LUBBOCK,TX,79407,33.56,-102.05
MSW-NOI,REBOOT RECYCLE,100294,5RR,ACKNOWLEDGED, 01/27/2011,ACTIVE,RN106068646,LUBBOCK,REGION 02 - LUBBOCK,13209 CR 1800, ,LUBBOCK,TX,79242,6530,S ON HWY 187TO FM 1585 W TO CR 1800 RIGHT TO 13209 STE 26,LUBBOCK,TX,79424,0.00,0.00
MSW-NOI,HUB CITY WASTE,100435,5RR,ACKNOWLEDGED, 09/04/2015,ACTIVE,RN108728288,LUBBOCK,REGION 02 - LUBBOCK,5917 34TH ST STE 31, ,LUBBOCK,TX,79407,3207, ,LUBBOCK,TX,79407,33.56,-101.95
MSW-NOI,CITY OF RALLS CITIZEN COLLECTION STATION,120000,5CC,ACKNOWLEDGED, 03/17/2008,ACTIVE,RN105476949,CROSBY,REGION 02 - LUBBOCK,,,,,,,LOCATED ON 19 ACRES OF SE CORNER OF CITY OF RALLS.  INTX OF 1ST ST & AVE K & L.,RALLS,TX,79357,33.67,-101.40
MSW-NOI,CITY OF PETERSBURG,120002,5CC,ACKNOWLEDGED, 04/18/2008,ACTIVE,RN101453942,HALE,REGION 02 - LUBBOCK,1524 MAIN ST, ,PETERSBURG,TX,79250,    , ,PETERSBURG,TX,79250,0.00,0.00
MSW-NOI,CITY OF SUNDOWN CCS,120004,5CC,ACKNOWLEDGED, 07/21/2008,ACTIVE,RN102778081,HOCKLEY,REGION 02 - LUBBOCK,,,,,,,NORTHSIDE OF 3500 BLOCK OF WAGONWHEEL RD. 2.2 MILES SOUTH & 0.75 MILES WEST OF THE INTERS,SUNDOWN,TX,79372,33.42,-102.50
MSW-NOI,CITY OF IDALOU CITIZENS COLLECTION STATION,120037,5CC,ACKNOWLEDGED, 09/28/2009,ACTIVE,RN101920155,LUBBOCK,REGION 02 - LUBBOCK,200 MAIN ST, ,IDALOU,TX,79329,9125,1 mi S of US Hwy 62/82 on Pecan St.,IDALOU,TX,     ,33.67,-101.68
MSW-NOI,CITY OF EARTH CITIZENS COLLECTION STATION,120046,5CC,ACKNOWLEDGED, 10/21/2010,ACTIVE,RN102143724,LAMB,REGION 02 - LUBBOCK,,,,,,,918 FEET S OF SOUTHWEST CORNER OF SE 3RD AND S GRAPE STREET,EARTH,TX,     ,34.07,-102.35
MSW-NOI,RANSOM CANYON CITIZENS COLLECTION STATION,120072,5CC,ACKNOWLEDGED, 10/14/2011,ACTIVE,RN106227747,LUBBOCK,REGION 02 - LUBBOCK,30 LEE KITCHENS DR, ,RANSOM CANYON,TX,79366,2200,1 MI S PF CR 6900 AT CR 3300 IN LUBBOCK COUNTY TX, ,TX,     ,33.54,-101.68
MSW-NOI,LITTLEFIELD CITIZENS COLLECTION STATION,120147,5CC,ACKNOWLEDGED, 06/12/2018,ACTIVE,RN110403334,LAMB,REGION 02 - LUBBOCK,301 XIT DR, ,LITTLEFIELD,TX,79339,3301,1102 E 6TH ST 1 BLOCK E OF US 385 ON 6TH ST,LITTLEFIELD,TX,79339,33.97,-102.25
MSW-NOI,DICKENS COUNTY ROLL-OFF SITE,120206,5CC,ACKNOWLEDGED, 10/07/2024,ACTIVE,RN112048509,DICKENS,REGION 02 - LUBBOCK,,,,,,,TX HWY 70 & CR 333,SPUR,TX,79229,33.52,-100.84
MSW-NOI,CAMPBELL FARMS,47051,5RC,ACKNOWLEDGED, 08/11/2015,ACTIVE,RN108189218,YOAKUM,REGION 02 - LUBBOCK,2332 FM 1780, ,PLAINS,TX,79355,    , , ,TX,     ,0.00,0.00
MSW,CITY OF COLEMAN LANDFILL,1302,4AE,ISSUED, 02/07/1997,INACTIVE,RN102120615,COLEMAN,REGION 03 - ABILENE,200 W LIVEOAK ST, ,COLEMAN,TX,76834,3534,750 FEET N US HIGHWAY 84  .25 MILES W US HIGHWAY 283  WITHIN N PART OF COLEMAN CITY LIMITS,COLEMAN,TX,     ,31.86,-99.43
MSW,CITY OF WICHITA FALLS LANDFILL,1428A,1,ISSUED, 08/14/2003,ACTIVE,RN103049557,WICHITA,REGION 03 - ABILENE,10984 WILEY RD, ,WICHITA FALLS,TX,76308,    ,"W OF CITY ON PARKER RANCH RD 2 NW
INTX US HWY 82/277 & FM 258",WICHITA FALLS,TX,76308,0.00,0.00
MSW,CITY OF WICHITA FALLS TRANSFER STATION,1429,5TS,ISSUED, 11/13/1980,ACTIVE,RN102980687,WICHITA,REGION 03 - ABILENE,3200 LAWRENCE RD, ,WICHITA FALLS,TX,76308,1615,ON THE WEST SIDE OF LAWRENCE ROAD  2500 FEET SOUTH OF INTERSECTION KELL,WICHITA FALLS,TX,76308,33.89,-98.54
MSW,CITY OF SNYDER LANDFILL,1463B,1,ISSUED, 07/19/2005,ACTIVE,RN102290087,SCURRY,REGION 03 - ABILENE,3621 S FM 1673, ,SNYDER,TX,79549,0539,"3621 SOUTH FM 1673, SNYDER",SNYDER,TX,79549,32.67,-100.81
MSW,ABILENE LANDFILL TX LP,1469A,1,ISSUED, 05/01/2006,ACTIVE,RN103207403,JONES,REGION 03 - ABILENE,,,,,,,US HWY 277 & FM 3034 IN JONES COUNTY,ABILENE,TX,79604,32.52,-99.75
MSW,REGIONAL LANDFILL OF BROWNWOOD,1562A,1,ISSUED, 10/30/1998,ACTIVE,RN100216498,BROWN,REGION 03 - ABILENE,6800 FM 45 S, ,BROWNWOOD,TX,76801,    , ,BROWNWOOD,TX,76801,31.65,-98.96
MSW,BUFFALO CREEK LANDFILL,1571A,1,ISSUED, 05/28/1999,ACTIVE,RN100213214,WICHITA,REGION 03 - ABILENE,1201 W SMITH AVE, ,IOWA PARK,TX,76367,1922,APPROX 0.33 MI S OF WESTERN LIMIT OF IOWA PARK,IOWA PARK,TX,76367,33.95,-98.70
MSW,CITY OF HASKELL LANDFILL,1604B,1 AE & 4 AE,ISSUED, 12/10/1993,ACTIVE,RN102214624,HASKELL,REGION 03 - ABILENE,,,,,,,4.2 MI E OF HASKELL ON SH-380  300 FT N @ FM RD 618,HASKELL,TX,     ,33.17,-99.64
MSW,IMC WASTE DISPOSAL,2229A,5GG,ISSUED, 08/22/2014,ACTIVE,RN101306082,WICHITA,REGION 03 - ABILENE,1908 WAURIKA FWY, ,WICHITA FALLS,TX,76305,8904, ,WICHITA FALLS,TX,76303,33.89,-98.44
MSW,BOWIE TRANSFER STATION,2295,5TS,ISSUED, 09/10/2002,ACTIVE,RN101479160,MONTAGUE,REGION 03 - ABILENE,1201 EAST ROACH RD #4, ,BOWIE,TX,76230,    ,1201 E ROACH RD 4 SE PART OF BOWIE APPROXI 800 FEET E OF INTERSECTION PATTERSON AND ROACH BOWIE TX 76230,BOWIE,TX,76230,33.57,-97.82
MSW,ABILENE ENVIRONMENTAL LANDFILL INC,2325,1,ISSUED, 06/06/2005,ACTIVE,RN104130604,JONES,REGION 03 - ABILENE,1983 FM 3034, ,ABILENE,TX,79601,    , ,ABILENE,TX,79602,32.53,-99.76
MSW,JACKSBORO LANDFILL,2332,1,ISSUED, 01/05/2010,NOT CONSTRUCTED,RN104575436,JACK,REGION 03 - ABILENE,,,,,,,APPROX 13 MILES SE OF JACKSBORO AND ABOUT 200 FT NW OF THE INTERSECTION OF SH 199 AND FM 1156 IN JACK COUNTY,JACKSBORO,TX,76056,33.08,-97.99
MSW,CITY OF SWEETWATER LANDFILL,2385,4AE,ISSUED, 07/22/2016,ACTIVE,RN108081720,NOLAN,REGION 03 - ABILENE,5254 NORTH IH-20, ,SWEETWATER,TX,79556,    , ,SWEETWATER,TX,79556,32.49,-100.32
MSW,CITY OF VERNON TRANSFER STATION FACILITY,40059,5TS,ISSUED, 09/20/1995,ACTIVE,RN102121308,WILBARGER,REGION 03 - ABILENE,11053 COUNTY ROAD 97 N, ,VERNON,TX,76384,2612,1.4 MILE N OF INTERSECTION FM 925 AND US HIGHWAY 287,VERNON,TX,76384,34.21,-99.34
MSW,CITY OF SEYMOUR TRANSFER STATION FACILITY,40144,5TS,ISSUED, 04/27/1999,ACTIVE,RN102214053,BAYLOR,REGION 03 - ABILENE,,,,,,,1 MILE SE OF SEYMOUR  FM 1286 1 MILE S OF INTERSECTION FM 114,SEYMOUR,TX,76380,33.56,-99.24
MSW,CITY OF COLORADO CITY LANDFILL,420B,1 AE & 4 AE,ISSUED, 06/07/2021,ACTIVE,RN102335726,MITCHELL,REGION 03 - ABILENE,222 W COUNTY ROAD 141, ,COLORADO CITY,TX,79512,2655, ,COLORADO CITY,TX,79512,32.42,-100.87
MSW,BUFFALO CREEK RENEWABLE NATURAL GAS FACILITY,48057,9GR,ISSUED, 06/21/2024,ACTIVE,RN111842068,WICHITA,REGION 03 - ABILENE,,,,,,,1499 W. SMITH AVE,IOWA PARK,TX,76367,0.00,0.00
MSW,CITY OF SWEETWATER TYPE IV AE LANDFILL,50B,4AE,ISSUED, 05/12/2004,ACTIVE,RN104772215,NOLAN,REGION 03 - ABILENE,,,,,,,3000 W ALABAMA SWEETWATER TX  79556,SWEETWATER,TX,79556,0.00,0.00
MSW,CLYDE LOOP PIPELINE,67121,SUBT,ISSUED, 02/11/2024,NOT CONSTRUCTED,RN102143344,CALLAHAN,REGION 03 - ABILENE,,,,,,,4 MILES NE OF CLYDE AND 1.5 MILES OF IH 20,CLYDE,TX,     ,32.43,-99.44
MSW,CITY OF BRECKENRIDGE MONOFILL,9000B,MONOFILL,ACKNOWLEDGED, 05/13/2022,ACTIVE,RN106058043,STEPHENS,REGION 03 - ABILENE,1548 FM 287, ,BRECKENRIDGE,TX,76424,4940,1000 FT E OF INTERSECTION OF US HWY 183 & 287, ,TX,     ,32.77,-98.90
MSW,CITY OF PADUCAH,9001B,MONOFILL,ACKNOWLEDGED, 04/27/2022,ACTIVE,RN101919595,COTTLE,REGION 03 - ABILENE,,,,,,,approx. 2 miles southeast of the City of Paducah on FM 1038 in Cottle County.,PADUCAH,TX,79248,0.00,0.00
MSW,CITY OF COLEMAN ABANDONED & NUISANCE BUILDING SITE,9002B,MONOFILL,ACKNOWLEDGED, 04/13/2022,ACTIVE,RN106358153,COLEMAN,REGION 03 - ABILENE,,,,,,,APPROX 2250 FT NORTH OF THE INTERSECTION OF US HWY AND CITIZENS CONVENIENCE CENTER RD,COLEMAN,TX,76834,31.86,-99.43
MSW,CITY OF QUANAH LANDFILL,9003B,MONOFILL,ACKNOWLEDGED, 12/20/2022,ACTIVE,RN102328895,HARDEMAN,REGION 03 - ABILENE,109 KING ST, ,QUANAH,TX,79252,4130,W OF FM 2568 75 MILE N OF FW D RAILROAD NE OF QUANAH CITY LIMITS,QUANAH,TX,79252,34.31,-99.72
MSW,CITY OF ANSON ABANDONED & NUISANCE BUILDING,9004B,MONOFILL,ACKNOWLEDGED, 02/02/2023,ACTIVE,RN106460710,JONES,REGION 03 - ABILENE,1314 COMMERCIAL AVE, ,ANSON,TX,79501,4313,APPROX 1600 FT NE OF THE INTERSECTION OF SH 180 AND AVE C IN ANSON,ANSON,TX,79501,32.76,-99.88
MSW,CITY OF WINTERS,9005C,MONOFILL,ACKNOWLEDGED, 03/18/2022,ACTIVE,RN102184330,RUNNELS,REGION 03 - ABILENE,8065 SH 153 E, ,WINTERS,TX,79567,    , ,WINTERS,TX,     ,0.00,0.00
MSW,CITY OF CROSS PLAINS,9008B,MONOFILL,ACKNOWLEDGED, 07/18/2024,ACTIVE,RN101999357,CALLAHAN,REGION 03 - ABILENE,100 CR 347, ,CROSS PLAINS,TX,76443,    , ,CROSS PLAINS,TX,76443,32.11,-99.17
MSW,CITY OF STAMFORD BUILDING DEMOLITION LF,9009B,MONOFILL,ACKNOWLEDGED, 05/16/2025,ACTIVE,RN107328122,HASKELL,REGION 03 - ABILENE,,,,,,,W ON TX HWY 6 FROM US HWY 277 INTERSEC FOR LESS THEN 1 MILE LOCATED AT INTERSEC OF HWY 6 & HASKELL CO RD NORTH SIDE OF HWY 6,STAMFORD,TX,79663,32.97,-99.80
MSW,CITY OF HASKELL ABANDONED BUILDING LANDFILL,9011B,MONOFILL,ACKNOWLEDGED, 10/23/2025,ACTIVE,RN107591927,HASKELL,REGION 03 - ABILENE,,,,,,,2.83 MI NW OF THE INTERSECTION OF STATE HWY 380 AND STATE HWY 277 THEN 0.49 MI N AND 0.31 MI E,HASKELL,TX,79521,33.17,-99.68
MSW,CITY OF BALLINGER ABANDONED & NUISANCE BUILDING,9013B,MONOFILL,ACKNOWLEDGED, 11/18/2025,ACTIVE,RN107867772,RUNNELS,REGION 03 - ABILENE,,,,,,,FACILITY IS LOCATED APPROX 3580 FT E OF SH 67 AND CO RD 122 INTERSECTION,BALLINGER,TX,76821,31.74,-99.93
MSW,CITY OF BAIRD MONOFILL,9019A,MONOFILL,ACKNOWLEDGED, 07/06/2023,ACTIVE,RN109997221,CALLAHAN,REGION 03 - ABILENE,,,,,,,APPRROX 3 4 MI W OF 231 LAND GRANT LANE BAIRD TX 79504,BAIRD,TX,79504,32.39,-99.40
MSW,CITY OF CROWELL MONO FIELD,9024,MONOFILL,ACKNOWLEDGED, 10/26/2022,ACTIVE,RN111586376,FOARD,REGION 03 - ABILENE,,,,,,,5 ACRES OF LAND WITH DRIVEWAY EASEMENT,CROWELL,TX,79227,33.96,-99.71
MSW-NOI,ALMAO RECYCLE CENTERS ABILENE,100311,5RR,ACKNOWLEDGED, 10/26/2011,ACTIVE,RN106171887,TAYLOR,REGION 03 - ABILENE,4210 GRAPE ST, ,ABILENE,TX,79601,1018,LOCATED NORTH OF ABILENE NEAR THE INTERSECTION OF US-83 BUSINESS (PINE STREET) AND GRAPE STREET - PHYSICAL ADDRESS IS 4210 GRAPE STREET.,ABILENE,TX,79601,32.50,-99.74
MSW-NOI,ROCKING HB SITE,100386,5RR,ACKNOWLEDGED, 05/31/2013,ACTIVE,RN105825889,WICHITA,REGION 03 - ABILENE,802 PLEASANT VIEW DR, ,WICHITA FALLS,TX,76306,5903,802 PLEASANT VIEW DRIVE WICHITA FALLS,WICHITA FALLS,TX,76306,0.00,0.00
MSW-NOI,ANDERLE FARMS SAND PIT,110053,5LV,ACKNOWLEDGED, 03/19/2024,ACTIVE,RN111169199,YOUNG,REGION 03 - ABILENE,1372 FM 1287, ,GRAHAM,TX,76450,6700, ,GRAHAM,TX,76450,33.05,-98.59
MSW-NOI,CITY OF ARCHER CITY CITIZENS COLLECTION STATION,120001,5CC,ACKNOWLEDGED, 03/17/2008,ACTIVE,RN105476931,ARCHER,REGION 03 - ABILENE,,,,,,,800 FT W OF 500 BLOCK OF S POPLAR ST,ARCHER CITY,TX,76351,0.00,0.00
MSW-NOI,CITY OF BURKBURETT CITIZENS COLLECTION STATION,120005,5CC,ACKNOWLEDGED, 05/20/2008,ACTIVE,RN105506117,WICHITA,REGION 03 - ABILENE,2172 FAIRVIEW RD, ,BURKBURNETT,TX,76354,5613,3 MI W ON SH-240 & 1.6 MI N ON FM 368.,BURKBURNETT,TX,76354,34.12,-98.63
MSW-NOI,CITY OF ARCHER CITY,120006,5CC,ACKNOWLEDGED, 05/20/2008,ACTIVE,RN105506075,ARCHER,REGION 03 - ABILENE,223 N SYCAMORE ST, ,ARCHER CITY,TX,76351,    , ,ARCHER CITY,TX,76351,33.60,-98.63
MSW-NOI,CROWELL COLLECTION CENTER,120008,5CC,ACKNOWLEDGED, 05/20/2008,ACTIVE,RN101612380,FOARD,REGION 03 - ABILENE,,,,,,,LOCATED APPROX 0.5 MI E OF AT & SF RR CROSSING OVER SH-282 IN SE CORNER OF CITY OF CROWELL IN FOARD COUNTY,CROWELL,TX,79227,33.98,-99.72
MSW-NOI,CITY OF CASHION CITIZENS COLLECTION STATION,120009,5CC,ACKNOWLEDGED, 06/06/2008,ACTIVE,RN105522072,WICHITA,REGION 03 - ABILENE,354 BAKER RD, ,WICHITA FALLS,TX,76305,6102, ,WICHITA FALLS,TX,76305,34.04,-98.51
MSW-NOI,CITY OF WINDTHORST CCS,120010,5CC,ACKNOWLEDGED, 06/20/2008,ACTIVE,RN101512747,ARCHER,REGION 03 - ABILENE,,,,,,,"LOCATED 1 MI N INTX OF US HWY 281 & SH 25, APPROX 1600 FT W OF US HWY 281, WINDTHORST.",WINDTHORST,TX,76389,0.00,0.00
MSW-NOI,CITY OF BYERS CCS,120011,5CC,ACKNOWLEDGED, 06/20/2008,ACTIVE,RN101386746,CLAY,REGION 03 - ABILENE,,,,,,,TURN W OFF ST HWY 79 INTERSECTION OF 79 & HOUSTON AVE GO APPROX 5 MI W THEN TURN N OR WEST ST TO LAKE RD TO CS ENTRANCE,BYERS,TX,76357,34.05,-98.27
MSW-NOI,JACKSBORO TRANSFER STATION - CONV CTR,120014,5CC,ACKNOWLEDGED, 09/05/2008,ACTIVE,RN102334406,JACK,REGION 03 - ABILENE,1328 US HIGHWAY 380 W, ,JACKSBORO,TX,76458,3961, ,JACKSBORO,TX,76458,33.21,-98.20
MSW-NOI,PETROLIA CONVENINCE CENTER,120021,5CC,ACKNOWLEDGED, 12/16/2008,ACTIVE,RN102677937,CLAY,REGION 03 - ABILENE,109 S CENTRAL AVE, ,PETROLIA,TX,76377,    , ,PETROLIA,TX,76377,0.00,0.00
MSW-NOI,CITY OF SWEETWATER DROP OFF AND RECYCLING CENTER,120026,5CC,ACKNOWLEDGED, 04/27/2009,ACTIVE,RN102328440,NOLAN,REGION 03 - ABILENE,801 W BROADWAY ST, ,SWEETWATER,TX,79556,4201,801 WEST BROADWAY,SWEETWATER,TX,79556,32.45,-100.45
MSW-NOI,HENRIETTA CITIZENS COLLECTION STATION,120038,5CC,ACKNOWLEDGED, 09/28/2009,ACTIVE,RN101701795,CLAY,REGION 03 - ABILENE,,,,,,,LOCATED APPROXIMATELY 1 MI NE of US HWY 287AND STATE HWY LOOP 510 HENRIETTA CLAY COUNTY,HENRIETTA,TX,76365,0.00,0.00
MSW-NOI,BROWNWOOD CITIZENS COLLECTION STATION,120044,5CC,ACKNOWLEDGED, 07/06/2010,ACTIVE,RN100216498,BROWN,REGION 03 - ABILENE,6800 FM 45 S, ,BROWNWOOD,TX,76801,    , ,BROWNWOOD,TX,76801,31.65,-98.96
MSW-NOI,CITY OF BRECKENRIDGE CONVENIENCE STATION,120048,5CC,ACKNOWLEDGED, 12/30/2010,ACTIVE,RN106058043,STEPHENS,REGION 03 - ABILENE,1548 FM 287, ,BRECKENRIDGE,TX,76424,4940,1000 FT E OF INTERSECTION OF US HWY 183 & 287, ,TX,     ,32.77,-98.90
MSW-NOI,MUSTANG COLLECTION CENTER,120087,5CC,ACKNOWLEDGED, 09/27/2012,ACTIVE,RN106497209,YOUNG,REGION 03 - ABILENE,301 W CEDAR ST, ,MEGARGEL,TX,76370,0031,HWY 114 TO FM 210 TURN NORTH AT FREEWAY INTERSEC TURN LEFT ON CEDAR ST GO APPROX 2 MI ON RIGHT SIDE MUSTANG HALL SITE BEHIND FENCE,OLREY,TX,76374,33.45,-98.94
MSW-NOI,ABILENE BRUSH CENTER & CITIZENS CONVENIENCE CENTER,120178,5CC,ACKNOWLEDGED, 05/18/2020,ACTIVE,RN111041026,TAYLOR,REGION 03 - ABILENE,2149 SANDY ST, ,ABILENE,TX,79601,    , ,ABILENE,TX,79601,32.44,-99.69
MSW-NOI,CITY OF COLEMAN CITY CONVENIENCE CENTER,120209,5CC,ACKNOWLEDGED, 01/24/2025,ACTIVE,RN112113089,COLEMAN,REGION 03 - ABILENE,,,,,,,1 2 MILE W OF INTERSECTION US HWY 84 US HWY 283 & TX 206,COLEMAN,TX,76834,31.86,-99.43
MSW-NOI,CITY OF NEWCASTLE,120211,5CC,ACKNOWLEDGED, 02/10/2025,ACTIVE,RN101611770,YOUNG,REGION 03 - ABILENE,,,,,,,APPROX 1.5 MI W OF INTX SH 251 AND FM 926 IN YOUNG COUNTY TX,NEWCASTLE,TX,76372,0.00,0.00
MSW-NOI,CITY OF QUANAH,120214,5CC,ACKNOWLEDGED, 03/28/2025,ACTIVE,RN111727319,HARDEMAN,REGION 03 - ABILENE,403 E 2ND STREET, ,QUANAH,TX,79252,    , ,QUANAH,TX,79252,34.30,-99.74
MSW,DFW RECYCLING AND DISPOSAL FACILITY,1025B,1,ISSUED, 11/04/1999,ACTIVE,RN100542257,DENTON,REGION 04 - DFW METROPLEX,1600 S RAILROAD ST, ,LEWISVILLE,TX,75057,4856,1600 A South Railroad St,LEWISVILLE,TX,75067,33.02,-96.96
MSW,CITY OF GAINESVILLE TRANSFER STATION FACILITY,1030A,5TS,ISSUED, 12/09/2021,ACTIVE,RN101663821,COOKE,REGION 04 - DFW METROPLEX,601 N INTERSTATE 35, ,GAINESVILLE,TX,76240,3161,W OF INTERSTATE HIGHWAY 35  300 YARDS NORTH OF CALIFORNIA STREET IN GAINESVILLE CITY LIMITS,GAINESVILLE,TX,76240,33.63,-97.16
MSW,CITY OF SHERMAN TRANSFER STATION,1136,5TS,ISSUED, 02/03/1978,ACTIVE,RN102003993,GRAYSON,REGION 04 - DFW METROPLEX,811 S EAST ST, ,SHERMAN,TX,75090,7038,800 BLOCK OF S EAST STREET 8 BLOCKS S OF STATE HIGHWAY 56E 10 BLOCKS E OF US HIGHWAY 75,SHERMAN,TX,75090,33.64,-96.60
MSW,HARRY HINES TRANSFER STATION,1145,5TS,ISSUED, 04/04/1986,ACTIVE,RN103053252,DALLAS,REGION 04 - DFW METROPLEX,9500 HARRY HINES BLVD, ,DALLAS,TX,75220,5707,9500 HARRY HINES BLVD IN DALLAS CITY LIMITS,DALLAS,TX,75220,32.85,-96.88
MSW,REPUBLIC MALOY LANDFILL,1195B,1,ISSUED, 06/25/2020,ACTIVE,RN102071032,HUNT,REGION 04 - DFW METROPLEX,2811 FM 1568, ,CAMPBELL,TX,75422,2239,ON FM 1568 APPROX 3 MI N OF IH-30 & 4 MI S OF COMMERCE,CAMPBELL,TX,75422,33.18,-95.87
MSW,CSC DISPOSAL AND LANDFILL,1209B,1,ISSUED, 04/19/2000,ACTIVE,RN100218031,ELLIS,REGION 04 - DFW METROPLEX,101 REPUBLIC WAY, ,AVALON,TX,76623,    ,"101 Republic Way, Avalon, TX",AVALON,TX,76623,32.22,-96.79
MSW,COLD SPRINGS PROCESSING & DISPOSAL,1225D,5GG,ISSUED, 08/25/2011,ACTIVE,RN102328689,TARRANT,REGION 04 - DFW METROPLEX,1300 COLD SPRINGS RD BLDG 2, ,FORT WORTH,TX,76102,1401, ,FORT WORTH,TX,76102,32.77,-97.33
MSW,CITY OF MESQUITE TRANSFER STATION FACILITY,1263,5TS,ISSUED, 04/02/1979,ACTIVE,RN100556414,DALLAS,REGION 04 - DFW METROPLEX,1101 E MAIN ST, ,MESQUITE,TX,75149,4809,"1101 E Main, Mesquite, TX 75143",MESQUITE,TX,75149,32.55,-96.58
MSW,CITY OF GARLAND TRANSFER STATION FACILITY,12A,5TS,ISSUED, 02/24/2023,ACTIVE,RN102214145,DALLAS,REGION 04 - DFW METROPLEX,1434 COMMERCE ST, ,GARLAND,TX,75040,6704,1434 COMMERCE STREET,GARLAND,TX,75040,32.91,-96.61
MSW,CAMELOT LANDFILL,1312B,1,ISSUED, 08/28/2017,ACTIVE,RN101479038,DENTON,REGION 04 - DFW METROPLEX,580 HUFFINES BLVD, ,LEWISVILLE,TX,75056,9551, ,LEWISVILLE,TX,75056,33.04,-96.95
MSW,HUNTER FERRELL LANDFILL,1394B,1,ISSUED, 10/06/2011,ACTIVE,RN102000924,DALLAS,REGION 04 - DFW METROPLEX,220 W HUNTER FERRELL RD, ,IRVING,TX,75060,7503,SOUTH SIDE OF HUNTER FERRELL ROAD HALF MILE EAST OF MACARTHUR BLVD.,IRVING,TX,75060,32.78,-96.95
MSW,TURKEY CREEK LANDFILL,1417D,1,ISSUED, 08/02/2024,ACTIVE,RN100825462,JOHNSON,REGION 04 - DFW METROPLEX,9100 S INTERSTATE 35 W, ,ALVARADO,TX,76009,7212,2.5 MILES S OF ALVARADO  W SIDE AND ADJACENT TO IH 35 W,ALVARADO,TX,76009,32.36,-97.20
MSW,CITY OF DALLAS TRANSFER STATION FACILITY,1453,5TS,ISSUED, 08/21/1981,ACTIVE,RN101477982,DALLAS,REGION 04 - DFW METROPLEX,4610 S WESTMORELAND RD, ,DALLAS,TX,75237,1018,4610 WESTMORELAND ROAD DALLAS TEXAS,DALLAS,TX,75237,32.69,-96.88
MSW,NORTH TEXAS MUNICIPAL WATER DISTRICT TRANSFER STATION,1494A,5TS,ISSUED, 06/29/2023,ACTIVE,RN100535392,COLLIN,REGION 04 - DFW METROPLEX,4030 W PLANO PKWY, ,PLANO,TX,75093,5613,4030 PLANO PKWY,PLANO,TX,75075,33.01,-96.77
MSW,PECAN PRAIRIE RECYCLING AND DISPOSAL FACILITY,1503,1,ISSUED, 03/06/1984,INACTIVE,RN100217322,HUNT,REGION 04 - DFW METROPLEX,1308 HIGHWAY 69 N, ,KINGSTON,TX,75423,    ,APPROXIMATELY .6 MILES NE OF INTERSECTION OF US HIGHWAY 69 AND COUNTY ROAD AT KINGSTON,KINGSTON,TX,75423,33.15,-96.09
MSW,CITY OF DENTON LANDFILL,1590B,1,ISSUED, 07/09/2021,ACTIVE,RN102212685,DENTON,REGION 04 - DFW METROPLEX,1527 S MAYHILL RD, ,DENTON,TX,76208,6530, ,DENTON,TX,76208,33.19,-97.08
MSW,CITY OF FORT WORTH LANDFILL,1664,6,ISSUED, 10/28/1986,NOT CONSTRUCTED,RN102328465,TARRANT,REGION 04 - DFW METROPLEX,,,,,,,AT TRAMMEL DAVIS ROAD AND BEDFORD-ARLINGTON ROAD INTERSECTION,FORT WORTH,TX,     ,32.79,-97.14
MSW,ECD LANDFILL,1745B,1,ISSUED, 07/30/1999,ACTIVE,RN100242460,ELLIS,REGION 04 - DFW METROPLEX,5703 N INTERSTATE HIGHWAY 45, ,ENNIS,TX,75119,0910,4 MILES OF ENNIS  .75 MILES N OF GARRETT AND 1.8 MILES SOUTH OF PALMER  TEXAS,ENNIS,TX,75119,32.39,-96.65
